[2026-04-05T19:37:58.760Z] GET http://localhost:3000/src/providers/AppProvider.tsx → 304 (4ms, ?B)
[2026-04-05T19:37:58.760Z] GET http://localhost:3000/src/app/context/AppContext.tsx → 304 (5ms, ?B)
[2026-04-05T19:37:58.760Z] GET http://localhost:3000/src/pages/LandingPage.tsx → 304 (32ms, ?B)
[2026-04-05T19:37:58.760Z] GET http://localhost:3000/src/features/patient/PatientApp.tsx?t=1775417796262 → 304 (31ms, ?B)
[2026-04-05T19:37:58.760Z] GET http://localhost:3000/src/features/doctor/DoctorApp.tsx?t=1775417746640 → 304 (13ms, ?B)
[2026-04-05T19:37:58.760Z] GET http://localhost:3000/src/app/components/ui/sonner.tsx → 304 (47ms, ?B)
[2026-04-05T19:37:58.760Z] GET http://localhost:3000/src/styles/index.css?t=1775417796262 → 304 (50ms, ?B)
[2026-04-05T19:37:58.761Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-QCHXOAYK.js?v=c07f5658 → 200 (?ms, 77818B)
[2026-04-05T19:37:58.761Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-WOOG5QLI.js?v=c07f5658 → 200 (1ms, 2884B)
[2026-04-05T19:37:58.762Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-RPCDYKBN.js?v=c07f5658 → 200 (?ms, 928095B)
[2026-04-05T19:37:58.763Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-INYSTG2O.js?v=c07f5658 → 200 (1ms, 171959B)
[2026-04-05T19:37:58.765Z] GET http://localhost:3000/node_modules/.vite/deps/@tanstack_react-query.js?v=c07f5658 → 200 (?ms, 130747B)
[2026-04-05T19:37:58.765Z] GET http://localhost:3000/src/providers/Web3Provider.tsx → 304 (78ms, ?B)
[2026-04-05T19:37:58.766Z] GET http://localhost:3000/src/providers/EncryptionProvider.tsx → 304 (28ms, ?B)
[2026-04-05T19:37:58.766Z] GET http://localhost:3000/node_modules/.vite/deps/react.js?v=c07f5658 → 200 (?ms, 219B)
[2026-04-05T19:37:58.766Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-KBTYAULA.js?v=c07f5658 → 200 (1ms, 37368B)
[2026-04-05T19:37:58.773Z] GET http://localhost:3000/src/features/doctor/components/DoctorHeader.tsx → 304 (70ms, ?B)
[2026-04-05T19:37:58.774Z] GET http://localhost:3000/src/features/doctor/components/DoctorSidebar.tsx → 304 (26ms, ?B)
[2026-04-05T19:37:58.774Z] GET http://localhost:3000/src/features/doctor/components/DoctorDashboard.tsx?t=1775417743707 → 304 (70ms, ?B)
[2026-04-05T19:37:58.774Z] GET http://localhost:3000/src/features/doctor/components/Patients.tsx → 304 (70ms, ?B)
[2026-04-05T19:37:58.774Z] GET http://localhost:3000/src/features/doctor/components/Schedule.tsx → 304 (70ms, ?B)
[2026-04-05T19:37:58.774Z] GET http://localhost:3000/src/features/doctor/components/LabOrders.tsx → 304 (70ms, ?B)
[2026-04-05T19:37:58.774Z] GET http://localhost:3000/src/features/doctor/components/Prescriptions.tsx → 304 (71ms, ?B)
[2026-04-05T19:37:58.774Z] GET http://localhost:3000/src/features/doctor/components/Authorization.tsx → 304 (71ms, ?B)
[2026-04-05T19:37:58.774Z] GET http://localhost:3000/src/features/doctor/components/ClinicalNotes.tsx → 304 (71ms, ?B)
[2026-04-05T19:37:58.791Z] GET http://localhost:3000/src/features/patient/components/Header.tsx → 304 (54ms, ?B)
[2026-04-05T19:37:58.792Z] GET http://localhost:3000/src/app/components/Sidebar.tsx → 304 (53ms, ?B)
[2026-04-05T19:37:58.792Z] GET http://localhost:3000/src/app/components/Dashboard.tsx?t=1775417726290 → 304 (54ms, ?B)
[2026-04-05T19:37:58.792Z] GET http://localhost:3000/src/app/components/Appointments.tsx?t=1775417767799 → 304 (54ms, ?B)
[2026-04-05T19:37:58.792Z] GET http://localhost:3000/src/app/components/TestResults.tsx?t=1775417714989 → 304 (54ms, ?B)
[2026-04-05T19:37:58.792Z] GET http://localhost:3000/src/app/components/Medications.tsx?t=1775417796262 → 304 (54ms, ?B)
[2026-04-05T19:37:58.792Z] GET http://localhost:3000/src/app/components/Notes.tsx → 304 (55ms, ?B)
[2026-04-05T19:37:58.792Z] GET http://localhost:3000/src/app/components/MedicalRecords.tsx → 304 (55ms, ?B)
[2026-04-05T19:37:58.793Z] GET http://localhost:3000/node_modules/.vite/deps/react-router.js?v=c07f5658 → 200 (?ms, 2359B)
[2026-04-05T19:37:58.793Z] GET http://localhost:3000/node_modules/.vite/deps/lucide-react.js?v=c07f5658 → 200 (1ms, 1370940B)
[2026-04-05T19:37:58.794Z] GET http://localhost:3000/src/hooks/useWallet.ts → 304 (53ms, ?B)
[2026-04-05T19:37:58.795Z] GET http://localhost:3000/src/services/encryption.ts → 304 (53ms, ?B)
[2026-04-05T19:37:58.795Z] GET http://localhost:3000/src/services/keystore.ts → 304 (54ms, ?B)
[2026-04-05T19:37:58.795Z] GET http://localhost:3000/node_modules/.vite/deps/@noble_curves_secp256k1.js?v=c07f5658 → 200 (?ms, 74579B)
[2026-04-05T19:37:58.796Z] GET http://localhost:3000/node_modules/.vite/deps/@noble_hashes_utils.js?v=c07f5658 → 200 (?ms, 1159B)
[2026-04-05T19:37:58.797Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-T4SFHOTP.js?v=c07f5658 → 200 (?ms, 2130B)
[2026-04-05T19:37:58.797Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-JEYRWWUG.js?v=c07f5658 → 200 (?ms, 16562B)
[2026-04-05T19:37:58.798Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-IPGOKTIV.js?v=c07f5658 → 200 (?ms, 1907B)
[2026-04-05T19:37:58.799Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-2ACD7LEZ.js?v=c07f5658 → 200 (?ms, 7135B)
[2026-04-05T19:37:58.808Z] GET http://localhost:3000/node_modules/.vite/deps/next-themes.js?v=c07f5658 → 200 (?ms, 4603B)
[2026-04-05T19:37:58.809Z] GET http://localhost:3000/node_modules/.vite/deps/sonner.js?v=c07f5658 → 200 (?ms, 58330B)
[2026-04-05T19:37:58.843Z] GET http://localhost:3000/node_modules/.vite/deps/ethers.js?v=c07f5658 → 200 (?ms, 833823B)
[2026-04-05T19:37:58.846Z] GET http://localhost:3000/src/app/components/ui/dialog.tsx → 304 (12ms, ?B)
[2026-04-05T19:37:58.846Z] GET http://localhost:3000/src/app/components/ui/button.tsx → 304 (13ms, ?B)
[2026-04-05T19:37:58.846Z] GET http://localhost:3000/src/app/components/ui/textarea.tsx → 304 (14ms, ?B)
[2026-04-05T19:37:58.846Z] GET http://localhost:3000/src/types/health.ts → 304 (15ms, ?B)
[2026-04-05T19:37:58.846Z] GET http://localhost:3000/src/hooks/useCollection.ts → 304 (16ms, ?B)
[2026-04-05T19:37:58.846Z] GET http://localhost:3000/src/features/doctor/components/DoctorCalendarView.tsx → 304 (16ms, ?B)
[2026-04-05T19:37:58.846Z] GET http://localhost:3000/src/hooks/useAccess.ts → 304 (17ms, ?B)
[2026-04-05T19:37:58.848Z] GET http://localhost:3000/src/app/components/ui/input.tsx → 304 (15ms, ?B)
[2026-04-05T19:37:58.848Z] GET http://localhost:3000/src/app/components/CalendarView.tsx → 304 (19ms, ?B)
[2026-04-05T19:37:58.848Z] GET http://localhost:3000/src/hooks/useRecords.ts → 304 (19ms, ?B)
[2026-04-05T19:37:58.848Z] GET http://localhost:3000/node_modules/.vite/deps/@noble_hashes_hkdf.js?v=c07f5658 → 200 (?ms, 1540B)
[2026-04-05T19:37:58.848Z] GET http://localhost:3000/node_modules/.vite/deps/@noble_hashes_sha256.js?v=c07f5658 → 200 (?ms, 581B)
[2026-04-05T19:37:58.848Z] GET http://localhost:3000/node_modules/.vite/deps/@noble_hashes_sha3.js?v=c07f5658 → 200 (?ms, 6407B)
[2026-04-05T19:37:58.849Z] GET http://localhost:3000/node_modules/.vite/deps/idb.js?v=c07f5658 → 200 (?ms, 8126B)
[2026-04-05T19:37:58.859Z] GET http://localhost:3000/node_modules/.vite/deps/@radix-ui_react-dialog.js?v=c07f5658 → 200 (?ms, 84500B)
[2026-04-05T19:37:58.859Z] GET http://localhost:3000/src/app/components/ui/utils.ts → 304 (9ms, ?B)
[2026-04-05T19:37:58.859Z] GET http://localhost:3000/node_modules/.vite/deps/@radix-ui_react-slot.js?v=c07f5658 → 200 (?ms, 5053B)
[2026-04-05T19:37:58.860Z] GET http://localhost:3000/node_modules/.vite/deps/class-variance-authority.js?v=c07f5658 → 200 (?ms, 2345B)
[2026-04-05T19:37:58.861Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-JDYSANEB.js?v=c07f5658 → 200 (?ms, 1209B)
[2026-04-05T19:37:58.861Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-U7P2NEEE.js?v=c07f5658 → 200 (?ms, 626B)
[2026-04-05T19:37:58.862Z] GET http://localhost:3000/src/hooks/useContract.ts → 304 (6ms, ?B)
[2026-04-05T19:37:58.862Z] GET http://localhost:3000/src/services/collection.ts → 304 (6ms, ?B)
[2026-04-05T19:37:58.867Z] GET http://localhost:3000/src/services/ipfs.ts → 304 (3ms, ?B)
[2026-04-05T19:37:58.869Z] GET http://localhost:3000/node_modules/.vite/deps/clsx.js?v=c07f5658 → 200 (?ms, 239B)
[2026-04-05T19:37:58.869Z] GET http://localhost:3000/node_modules/.vite/deps/tailwind-merge.js?v=c07f5658 → 200 (?ms, 72653B)
[2026-04-05T19:37:58.870Z] GET http://localhost:3000/src/services/contract.ts → 304 (?ms, ?B)
[2026-04-05T19:37:58.870Z] GET http://localhost:3000/src/contracts/HealthVault.abi.json?import → 304 (?ms, ?B)
[2026-04-05T19:37:58.870Z] GET http://localhost:3000/src/contracts/addresses.ts → 304 (?ms, ?B)
[2026-04-05T19:38:04.040Z] GET http://localhost:3000/patient → 200 (12ms, 644B)
[2026-04-05T19:38:04.070Z] GET http://localhost:3000/@vite/client → 304 (2ms, ?B)
[2026-04-05T19:38:04.070Z] GET http://localhost:3000/src/main.tsx?t=1775417796262 → 304 (12ms, ?B)
[2026-04-05T19:38:04.072Z] GET http://localhost:3000/@react-refresh → 304 (2ms, ?B)
[2026-04-05T19:38:04.072Z] GET http://localhost:3000/node_modules/vite/dist/client/env.mjs → 304 (24ms, ?B)
[2026-04-05T19:38:04.082Z] GET http://localhost:3000/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=c07f5658 → 200 (?ms, 37035B)
[2026-04-05T19:38:04.087Z] GET http://localhost:3000/node_modules/.vite/deps/react-dom_client.js?v=c07f5658 → 200 (?ms, 1118B)
[2026-04-05T19:38:04.087Z] GET http://localhost:3000/node_modules/.vite/deps/react-router-dom.js?v=c07f5658 → 200 (1ms, 42618B)
[2026-04-05T19:38:04.088Z] GET http://localhost:3000/src/providers/AppProvider.tsx → 304 (59ms, ?B)
[2026-04-05T19:38:04.088Z] GET http://localhost:3000/src/app/context/AppContext.tsx → 304 (61ms, ?B)
[2026-04-05T19:38:04.088Z] GET http://localhost:3000/src/pages/LandingPage.tsx → 304 (62ms, ?B)
[2026-04-05T19:38:04.088Z] GET http://localhost:3000/src/features/patient/PatientApp.tsx?t=1775417796262 → 304 (62ms, ?B)
[2026-04-05T19:38:04.088Z] GET http://localhost:3000/src/features/doctor/DoctorApp.tsx?t=1775417746640 → 304 (64ms, ?B)
[2026-04-05T19:38:04.088Z] GET http://localhost:3000/src/app/components/ui/sonner.tsx → 304 (61ms, ?B)
[2026-04-05T19:38:04.088Z] GET http://localhost:3000/src/styles/index.css?t=1775417796262 → 304 (61ms, ?B)
[2026-04-05T19:38:04.088Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-QCHXOAYK.js?v=c07f5658 → 200 (1ms, 77818B)
[2026-04-05T19:38:04.089Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-WOOG5QLI.js?v=c07f5658 → 200 (?ms, 2884B)
[2026-04-05T19:38:04.089Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-RPCDYKBN.js?v=c07f5658 → 200 (?ms, 928095B)
[2026-04-05T19:38:04.089Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-INYSTG2O.js?v=c07f5658 → 200 (?ms, 171959B)
[2026-04-05T19:38:04.153Z] GET http://localhost:3000/node_modules/.vite/deps/@tanstack_react-query.js?v=c07f5658 → 200 (?ms, 130747B)
[2026-04-05T19:38:04.153Z] GET http://localhost:3000/src/providers/Web3Provider.tsx → 304 (20ms, ?B)
[2026-04-05T19:38:04.153Z] GET http://localhost:3000/src/providers/EncryptionProvider.tsx → 304 (20ms, ?B)
[2026-04-05T19:38:04.156Z] GET http://localhost:3000/node_modules/.vite/deps/next-themes.js?v=c07f5658 → 200 (?ms, 4603B)
[2026-04-05T19:38:04.156Z] GET http://localhost:3000/node_modules/.vite/deps/sonner.js?v=c07f5658 → 200 (?ms, 58330B)
[2026-04-05T19:38:04.157Z] GET http://localhost:3000/node_modules/.vite/deps/react.js?v=c07f5658 → 200 (?ms, 219B)
[2026-04-05T19:38:04.160Z] GET http://localhost:3000/node_modules/.vite/deps/react-router.js?v=c07f5658 → 200 (?ms, 2359B)
[2026-04-05T19:38:04.160Z] GET http://localhost:3000/node_modules/.vite/deps/lucide-react.js?v=c07f5658 → 200 (?ms, 1370940B)
[2026-04-05T19:38:04.160Z] GET http://localhost:3000/src/hooks/useWallet.ts → 304 (23ms, ?B)
[2026-04-05T19:38:04.164Z] GET http://localhost:3000/src/features/patient/components/Header.tsx → 304 (29ms, ?B)
[2026-04-05T19:38:04.164Z] GET http://localhost:3000/src/app/components/Sidebar.tsx → 304 (30ms, ?B)
[2026-04-05T19:38:04.165Z] GET http://localhost:3000/src/app/components/Dashboard.tsx?t=1775417726290 → 304 (29ms, ?B)
[2026-04-05T19:38:04.165Z] GET http://localhost:3000/src/app/components/Appointments.tsx?t=1775417767799 → 304 (29ms, ?B)
[2026-04-05T19:38:04.165Z] GET http://localhost:3000/src/app/components/TestResults.tsx?t=1775417714989 → 304 (29ms, ?B)
[2026-04-05T19:38:04.165Z] GET http://localhost:3000/src/app/components/Medications.tsx?t=1775417796262 → 304 (30ms, ?B)
[2026-04-05T19:38:04.165Z] GET http://localhost:3000/src/app/components/Notes.tsx → 304 (30ms, ?B)
[2026-04-05T19:38:04.165Z] GET http://localhost:3000/src/app/components/MedicalRecords.tsx → 304 (31ms, ?B)
[2026-04-05T19:38:04.171Z] GET http://localhost:3000/src/features/doctor/components/DoctorHeader.tsx → 304 (47ms, ?B)
[2026-04-05T19:38:04.171Z] GET http://localhost:3000/src/features/doctor/components/DoctorSidebar.tsx → 304 (79ms, ?B)
[2026-04-05T19:38:04.171Z] GET http://localhost:3000/src/features/doctor/components/DoctorDashboard.tsx?t=1775417743707 → 304 (80ms, ?B)
[2026-04-05T19:38:04.171Z] GET http://localhost:3000/src/features/doctor/components/Patients.tsx → 304 (81ms, ?B)
[2026-04-05T19:38:04.171Z] GET http://localhost:3000/src/features/doctor/components/Schedule.tsx → 304 (84ms, ?B)
[2026-04-05T19:38:04.171Z] GET http://localhost:3000/src/features/doctor/components/LabOrders.tsx → 304 (84ms, ?B)
[2026-04-05T19:38:04.171Z] GET http://localhost:3000/src/features/doctor/components/Prescriptions.tsx → 304 (80ms, ?B)
[2026-04-05T19:38:04.171Z] GET http://localhost:3000/src/features/doctor/components/Authorization.tsx → 304 (85ms, ?B)
[2026-04-05T19:38:04.172Z] GET http://localhost:3000/src/features/doctor/components/ClinicalNotes.tsx → 304 (85ms, ?B)
[2026-04-05T19:38:04.172Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-KBTYAULA.js?v=c07f5658 → 200 (?ms, 37368B)
[2026-04-05T19:38:04.175Z] GET http://localhost:3000/node_modules/.vite/deps/ethers.js?v=c07f5658 → 200 (?ms, 833823B)
[2026-04-05T19:38:04.176Z] GET http://localhost:3000/src/services/encryption.ts → 304 (81ms, ?B)
[2026-04-05T19:38:04.176Z] GET http://localhost:3000/src/services/keystore.ts → 304 (80ms, ?B)
[2026-04-05T19:38:04.181Z] GET http://localhost:3000/node_modules/.vite/deps/@noble_curves_secp256k1.js?v=c07f5658 → 200 (?ms, 74579B)
[2026-04-05T19:38:04.182Z] GET http://localhost:3000/node_modules/.vite/deps/@noble_hashes_utils.js?v=c07f5658 → 200 (?ms, 1159B)
[2026-04-05T19:38:04.182Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-T4SFHOTP.js?v=c07f5658 → 200 (?ms, 2130B)
[2026-04-05T19:38:04.182Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-JEYRWWUG.js?v=c07f5658 → 200 (?ms, 16562B)
[2026-04-05T19:38:04.183Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-IPGOKTIV.js?v=c07f5658 → 200 (?ms, 1907B)
[2026-04-05T19:38:04.183Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-2ACD7LEZ.js?v=c07f5658 → 200 (?ms, 7135B)
[2026-04-05T19:38:04.195Z] GET http://localhost:3000/src/app/components/ui/dialog.tsx → 304 (62ms, ?B)
[2026-04-05T19:38:04.195Z] GET http://localhost:3000/src/app/components/ui/button.tsx → 304 (63ms, ?B)
[2026-04-05T19:38:04.195Z] GET http://localhost:3000/src/app/components/ui/textarea.tsx → 304 (61ms, ?B)
[2026-04-05T19:38:04.195Z] GET http://localhost:3000/src/app/components/ui/input.tsx → 304 (63ms, ?B)
[2026-04-05T19:38:04.196Z] GET http://localhost:3000/src/app/components/CalendarView.tsx → 304 (62ms, ?B)
[2026-04-05T19:38:04.196Z] GET http://localhost:3000/src/types/health.ts → 304 (62ms, ?B)
[2026-04-05T19:38:04.196Z] GET http://localhost:3000/src/hooks/useCollection.ts → 304 (63ms, ?B)
[2026-04-05T19:38:04.197Z] GET http://localhost:3000/src/hooks/useRecords.ts → 304 (66ms, ?B)
[2026-04-05T19:38:04.263Z] GET http://localhost:3000/src/features/doctor/components/DoctorCalendarView.tsx → 304 (20ms, ?B)
[2026-04-05T19:38:04.264Z] GET http://localhost:3000/src/hooks/useAccess.ts → 304 (32ms, ?B)
[2026-04-05T19:38:04.264Z] GET http://localhost:3000/node_modules/.vite/deps/idb.js?v=c07f5658 → 200 (?ms, 8126B)
[2026-04-05T19:38:04.264Z] GET http://localhost:3000/src/app/components/ui/utils.ts → 304 (33ms, ?B)
[2026-04-05T19:38:04.264Z] GET http://localhost:3000/node_modules/.vite/deps/@noble_hashes_hkdf.js?v=c07f5658 → 200 (?ms, 1540B)
[2026-04-05T19:38:04.264Z] GET http://localhost:3000/node_modules/.vite/deps/@noble_hashes_sha256.js?v=c07f5658 → 200 (1ms, 581B)
[2026-04-05T19:38:04.265Z] GET http://localhost:3000/node_modules/.vite/deps/@noble_hashes_sha3.js?v=c07f5658 → 200 (?ms, 6407B)
[2026-04-05T19:38:04.265Z] GET http://localhost:3000/node_modules/.vite/deps/@radix-ui_react-dialog.js?v=c07f5658 → 200 (?ms, 84500B)
[2026-04-05T19:38:04.266Z] GET http://localhost:3000/node_modules/.vite/deps/@radix-ui_react-slot.js?v=c07f5658 → 200 (?ms, 5053B)
[2026-04-05T19:38:04.266Z] GET http://localhost:3000/node_modules/.vite/deps/class-variance-authority.js?v=c07f5658 → 200 (?ms, 2345B)
[2026-04-05T19:38:04.271Z] GET http://localhost:3000/src/hooks/useContract.ts → 304 (27ms, ?B)
[2026-04-05T19:38:04.271Z] GET http://localhost:3000/src/services/collection.ts → 304 (27ms, ?B)
[2026-04-05T19:38:04.271Z] GET http://localhost:3000/src/services/ipfs.ts → 304 (28ms, ?B)
[2026-04-05T19:38:04.271Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-JDYSANEB.js?v=c07f5658 → 200 (?ms, 1209B)
[2026-04-05T19:38:04.271Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-U7P2NEEE.js?v=c07f5658 → 200 (1ms, 626B)
[2026-04-05T19:38:04.303Z] GET http://localhost:3000/node_modules/.vite/deps/clsx.js?v=c07f5658 → 200 (?ms, 239B)
[2026-04-05T19:38:04.304Z] GET http://localhost:3000/node_modules/.vite/deps/tailwind-merge.js?v=c07f5658 → 200 (?ms, 72653B)
[2026-04-05T19:38:04.304Z] GET http://localhost:3000/src/services/contract.ts → 304 (1ms, ?B)
[2026-04-05T19:38:04.309Z] GET http://localhost:3000/src/contracts/HealthVault.abi.json?import → 304 (?ms, ?B)
[2026-04-05T19:38:04.309Z] GET http://localhost:3000/src/contracts/addresses.ts → 304 (?ms, ?B)
[2026-04-05T19:43:52.498Z] GET http://localhost:3000/src/app/context/AppContext.tsx?t=1775418232485 → 200 (347ms, 37459B)
[2026-04-05T19:43:52.501Z] GET http://localhost:3000/src/styles/index.css?t=1775418232485 → pending (?ms, ?B)
[2026-04-05T19:43:53.213Z] GET http://localhost:3000/patient → 200 (40ms, 644B)
[2026-04-05T19:43:53.270Z] GET http://localhost:3000/@vite/client → 200 (25ms, 137703B)
[2026-04-05T19:43:53.270Z] GET http://localhost:3000/src/main.tsx?t=1775418232485 → 200 (413ms, 6134B)
[2026-04-05T19:43:53.272Z] GET http://localhost:3000/@react-refresh → 200 (33ms, 117548B)
[2026-04-05T19:43:53.296Z] GET http://localhost:3000/node_modules/vite/dist/client/env.mjs → 200 (44ms, 4113B)
[2026-04-05T19:43:53.684Z] GET http://localhost:3000/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=c07f5658 → 200 (?ms, 37035B)
[2026-04-05T19:43:53.685Z] GET http://localhost:3000/node_modules/.vite/deps/react-dom_client.js?v=c07f5658 → 200 (1ms, 1118B)
[2026-04-05T19:43:53.687Z] GET http://localhost:3000/node_modules/.vite/deps/react-router-dom.js?v=c07f5658 → 200 (?ms, 42618B)
[2026-04-05T19:43:53.689Z] GET http://localhost:3000/src/providers/AppProvider.tsx → 200 (25ms, 5595B)
[2026-04-05T19:43:53.689Z] GET http://localhost:3000/src/app/context/AppContext.tsx?t=1775418232485 → 304 (50ms, ?B)
[2026-04-05T19:43:53.689Z] GET http://localhost:3000/src/pages/LandingPage.tsx?t=1775418232485 → 200 (51ms, 55671B)
[2026-04-05T19:43:53.689Z] GET http://localhost:3000/src/features/patient/PatientApp.tsx?t=1775418232485 → 200 (52ms, 13075B)
[2026-04-05T19:43:53.689Z] GET http://localhost:3000/src/features/doctor/DoctorApp.tsx?t=1775418232485 → 200 (32ms, 10854B)
[2026-04-05T19:43:53.689Z] GET http://localhost:3000/src/app/components/ui/sonner.tsx → pending (?ms, ?B)
[2026-04-05T19:43:53.690Z] GET http://localhost:3000/src/styles/index.css?t=1775418232485 → pending (?ms, ?B)
[2026-04-05T19:43:53.690Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-QCHXOAYK.js?v=c07f5658 → 200 (?ms, 77818B)
[2026-04-05T19:43:53.691Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-WOOG5QLI.js?v=c07f5658 → 200 (?ms, 2884B)
[2026-04-05T19:43:53.692Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-RPCDYKBN.js?v=c07f5658 → 200 (?ms, 928095B)
[2026-04-05T19:43:53.693Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-INYSTG2O.js?v=c07f5658 → 200 (?ms, 171959B)
[2026-04-05T19:43:53.715Z] GET http://localhost:3000/node_modules/.vite/deps/@tanstack_react-query.js?v=c07f5658 → 200 (?ms, 130747B)
[2026-04-05T19:43:53.716Z] GET http://localhost:3000/src/providers/Web3Provider.tsx → pending (?ms, ?B)
[2026-04-05T19:43:53.716Z] GET http://localhost:3000/src/providers/EncryptionProvider.tsx → pending (?ms, ?B)
[2026-04-05T19:43:53.716Z] GET http://localhost:3000/node_modules/.vite/deps/chunk-KBTYAULA.js?v=c07f5658 → 200 (?ms, 37368B)
[2026-04-05T19:43:53.722Z] GET http://localhost:3000/node_modules/.vite/deps/react.js?v=c07f5658 → 200 (?ms, 219B)
[2026-04-05T19:43:53.727Z] GET http://localhost:3000/src/features/doctor/components/DoctorHeader.tsx → pending (?ms, ?B)
[2026-04-05T19:43:53.727Z] GET http://localhost:3000/src/features/doctor/components/DoctorSidebar.tsx → pending (?ms, ?B)
[2026-04-05T19:43:53.727Z] GET http://localhost:3000/src/features/doctor/components/DoctorDashboard.tsx?t=1775417743707 → pending (?ms, ?B)
[2026-04-05T19:43:53.727Z] GET http://localhost:3000/src/features/doctor/components/Patients.tsx?t=1775418232485 → pending (?ms, ?B)
[2026-04-05T19:43:53.728Z] GET http://localhost:3000/src/features/doctor/components/Schedule.tsx → pending (?ms, ?B)
[2026-04-05T19:43:53.728Z] GET http://localhost:3000/src/features/doctor/components/LabOrders.tsx → pending (?ms, ?B)
[2026-04-05T19:43:53.728Z] GET http://localhost:3000/src/features/doctor/components/Prescriptions.tsx?t=1775418232485 → pending (?ms, ?B)
[2026-04-05T19:43:53.728Z] GET http://localhost:3000/src/features/doctor/components/Authorization.tsx → pending (?ms, ?B)
[2026-04-05T19:43:53.728Z] GET http://localhost:3000/src/features/doctor/components/ClinicalNotes.tsx → pending (?ms, ?B)
[2026-04-05T19:43:53.742Z] GET http://localhost:3000/node_modules/.vite/deps/react-router.js?v=c07f5658 → 200 (?ms, 2359B)
[2026-04-05T19:43:53.743Z] GET http://localhost:3000/node_modules/.vite/deps/lucide-react.js?v=c07f5658 → 200 (?ms, 1370940B)
[2026-04-05T19:43:53.746Z] GET http://localhost:3000/src/hooks/useWallet.ts → pending (?ms, ?B)
[2026-04-05T19:43:53.747Z] GET http://localhost:3000/src/features/patient/components/Header.tsx → pending (?ms, ?B)
[2026-04-05T19:43:53.747Z] GET http://localhost:3000/src/app/components/Sidebar.tsx → pending (?ms, ?B)
[2026-04-05T19:43:53.747Z] GET http://localhost:3000/src/app/components/Dashboard.tsx?t=1775418232485 → pending (?ms, ?B)
[2026-04-05T19:43:53.747Z] GET http://localhost:3000/src/app/components/Appointments.tsx?t=1775417767799 → pending (?ms, ?B)
[2026-04-05T19:43:53.747Z] GET http://localhost:3000/src/app/components/TestResults.tsx?t=1775417714989 → pending (?ms, ?B)
[2026-04-05T19:43:53.747Z] GET http://localhost:3000/src/app/components/Medications.tsx?t=1775418232485 → pending (?ms, ?B)
[2026-04-05T19:43:53.747Z] GET http://localhost:3000/src/app/components/Notes.tsx → pending (?ms, ?B)
[2026-04-05T19:43:53.747Z] GET http://localhost:3000/src/app/components/MedicalRecords.tsx → pending (?ms, ?B)
[2026-04-05T19:43:53.939Z] GET http://localhost:3000/node_modules/.vite/deps/next-themes.js?v=c07f5658 → 200 (1ms, 4603B)
[2026-04-05T19:43:53.941Z] GET http://localhost:3000/node_modules/.vite/deps/sonner.js?v=c07f5658 → 200 (?ms, 58330B)
[2026-04-05T19:43:53.943Z] GET http://localhost:3000/node_modules/.vite/deps/ethers.js?v=c07f5658 → 200 (?ms, 833823B)
[2026-04-05T19:43:53.944Z] GET http://localhost:3000/src/services/encryption.ts → 200 (86ms, 19835B)
[2026-04-05T19:43:53.944Z] GET http://localhost:3000/src/services/keystore.ts → 200 (82ms, 11176B)
[2026-04-05T19:43:53.944Z] GET http://localhost:3000/node_modules/.vite/deps/@noble_curves_secp256k1.js?v=c07f5658 → 200 (?ms, 74579B)
[2026-04-05T19:43:53.946Z] GET http://localhost:3000/node_modules/.vite/deps/@noble_hashes_utils.js?v=c07f5658 → 200 (?ms, 1159B)
[2026-04-05T19:43:53.948Z] GET http://localhost:3000/src/app/components/ui/dialog.tsx → 200 (86ms, 18995B)
[2026-04-05T19:43:53.948Z] GET http://localhost:3000/src/app/components/ui/button.tsx → 200 (88ms, 8742B)
[2026-04-05T19:43:53.948Z] GET http://localhost:3000/src/app/components/ui/textarea.tsx → 200 (89ms, 4616B)
